Term,Session,Acad Group,Class Nbr,Subject,Catalog Nbr,Section,Course Title,Component,Codes,M,T,W,TH,F,S,SU,Start Date,End Date,Time,Location,Instructor,Total,Seats Remaining,Has WL,Units,
"Spring 2025","Regular Academic Session","Engineering","53237","Computer Science and Engineering (CSE) Open Sections"," 599","094","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Adar","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53238","Computer Science and Engineering (CSE) Open Sections"," 599","095","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Revzen","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53239","Computer Science and Engineering (CSE) Open Sections"," 599","096","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Mei","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51121","Computer Science and Engineering (CSE) Open Sections"," 599","097","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Freudenberg","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53240","Computer Science and Engineering (CSE) Open Sections"," 599","098","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Finelli","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53241","Computer Science and Engineering (CSE) Open Sections"," 599","099","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Chowdhury","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53242","Computer Science and Engineering (CSE) Open Sections"," 599","102","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Tewari","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51269","Computer Science and Engineering (CSE) Open Sections"," 599","103","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Cheraghchi","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51270","Computer Science and Engineering (CSE) Open Sections"," 599","104","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Shekhar","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53243","Computer Science and Engineering (CSE) Open Sections"," 599","107","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Balzano","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53244","Computer Science and Engineering (CSE) Open Sections"," 599","108","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Mozafari","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53245","Computer Science and Engineering (CSE) Open Sections"," 599","109","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Omar","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53246","Computer Science and Engineering (CSE) Open Sections"," 599","110","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Mars","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51287","Computer Science and Engineering (CSE) Open Sections"," 599","111","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Z","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53247","Computer Science and Engineering (CSE) Open Sections"," 599","112","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Tang","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","52425","Computer Science and Engineering (CSE) Open Sections"," 599","113","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Madhyastha","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53248","Computer Science and Engineering (CSE) Open Sections"," 599","114","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Mazumder","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53249","Computer Science and Engineering (CSE) Open Sections"," 599","115","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Mihalcea","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53250","Computer Science and Engineering (CSE) Open Sections"," 599","116","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Wiens","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51288","Computer Science and Engineering (CSE) Open Sections"," 599","117","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Lafortune","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51289","Computer Science and Engineering (CSE) Open Sections"," 599","118","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Laird","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51290","Computer Science and Engineering (CSE) Open Sections"," 599","119","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Guo","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51291","Computer Science and Engineering (CSE) Open Sections"," 599","120","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Winful","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51292","Computer Science and Engineering (CSE) Open Sections"," 599","121","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","New","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53251","Computer Science and Engineering (CSE) Open Sections"," 599","123","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","DeOrio","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","50845","Computer Science and Engineering (CSE) Open Sections"," 599","124","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Noble","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51293","Computer Science and Engineering (CSE) Open Sections"," 599","125","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Soloway","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","52200","Computer Science and Engineering (CSE) Open Sections"," 599","126","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Lee","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51294","Computer Science and Engineering (CSE) Open Sections"," 599","127","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Jagadish","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51295","Computer Science and Engineering (CSE) Open Sections"," 599","128","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Austin","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51296","Computer Science and Engineering (CSE) Open Sections"," 599","129","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Najafi","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53252","Computer Science and Engineering (CSE) Open Sections"," 599","130","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Ozay","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51297","Computer Science and Engineering (CSE) Open Sections"," 599","131","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Durfee","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51298","Computer Science and Engineering (CSE) Open Sections"," 599","132","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Sakallah","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53253","Computer Science and Engineering (CSE) Open Sections"," 599","133","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Burgers","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51166","Computer Science and Engineering (CSE) Open Sections"," 599","135","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Jamin","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51299","Computer Science and Engineering (CSE) Open Sections"," 599","136","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Saligane","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51300","Computer Science and Engineering (CSE) Open Sections"," 599","137","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Prakash","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53254","Computer Science and Engineering (CSE) Open Sections"," 599","138","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Gregg","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53255","Computer Science and Engineering (CSE) Open Sections"," 599","139","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Corso","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","52416","Computer Science and Engineering (CSE) Open Sections"," 599","141","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Tsang","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","52281","Computer Science and Engineering (CSE) Open Sections"," 599","142","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Jenkins","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53256","Computer Science and Engineering (CSE) Open Sections"," 599","143","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Makar","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","52282","Computer Science and Engineering (CSE) Open Sections"," 599","144","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Yu","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","52283","Computer Science and Engineering (CSE) Open Sections"," 599","145","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Koutra","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51301","Computer Science and Engineering (CSE) Open Sections"," 599","146","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Peikert","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51302","Computer Science and Engineering (CSE) Open Sections"," 599","147","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Jeannin","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53257","Computer Science and Engineering (CSE) Open Sections"," 599","148","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Deotare","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","52331","Computer Science and Engineering (CSE) Open Sections"," 599","149","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Kamil","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","50972","Computer Science and Engineering (CSE) Open Sections"," 599","150","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Ganago","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53258","Computer Science and Engineering (CSE) Open Sections"," 599","151","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Ye","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","50700","Computer Science and Engineering (CSE) Open Sections"," 599","152","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Gilchrist","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","51271","Computer Science and Engineering (CSE) Open Sections"," 599","154","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Anastasopoulos","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53259","Computer Science and Engineering (CSE) Open Sections"," 599","155","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Schaub","  25","  25","N","1.00-4.00",
"Spring 2025","Regular Academic Session","Engineering","53260","Computer Science and Engineering (CSE) Open Sections"," 599","157","Directed Study","IND","   ","","","","","","","","05/06/2025","06/20/2025","ARR","ARR","Jain","  25","  25","N","1.00-4.00",
